system:index,aet,date,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,.geo
198111,561.6690971170804,1981-11-01,0.0,157.13140272078377,563.0726979222227,86.14533810919339,4.44484809311324,323.34515099263115,1267.4219047824718,0.0,39.19438115075732,135.36991737881382,618.9809874412906,57.80900281435587,243.7587190761488,"{""type"":""MultiPoint"",""coordinates"":[]}"
198112,397.6216519156479,1981-12-01,0.0,32.72437624529835,399.613519531564,74.97842250169705,12.896690846190962,546.3561963580058,953.8893480086817,0.0,34.74283074183546,117.78513560380947,753.5052626702741,34.15874572945906,266.07293511223105,"{""type"":""MultiPoint"",""coordinates"":[]}"
198201,297.61455523409444,1982-01-01,0.0,-143.28147158875313,318.78728756652936,101.40771834759795,55.423277658888374,617.2771221543478,1124.7848533123781,9.076665896410447,-3.6019195002110327,84.42938441857262,592.8881143761174,26.868350715720158,235.5480213992661,"{""type"":""MultiPoint"",""coordinates"":[]}"
198202,343.5224491647883,1982-02-01,0.0,-72.48862717385114,370.5514362017966,124.28470435542522,71.11279417300496,617.2771221543478,1423.2224668385677,27.839560657812356,-14.646533636490945,79.92906904823899,485.887879495521,33.817820957408074,249.3621975640612,"{""type"":""MultiPoint"",""coordinates"":[]}"
198203,690.5036392907817,1982-03-01,25.03771470552233,-74.74195561123499,732.1215142340483,76.080505902105,28.418325740128534,574.2737737813204,1860.4447133322376,10.762786083277051,8.794737316142063,114.42371997885657,542.8024499309687,47.38773311967202,271.3713638846557,"{""type"":""MultiPoint"",""coordinates"":[]}"
198204,712.0983140354919,1982-04-01,467.9953406970904,-75.76804895732154,1180.022046987801,36.46437062392245,7.320113726223754,262.1869046391562,2202.8178329119974,0.001223443990758554,76.92961950294149,188.02185652938834,724.4294181087906,90.62361926140433,295.38605159738466,"{""type"":""MultiPoint"",""coordinates"":[]}"
198205,417.6066028481545,1982-05-01,1119.171158537337,-49.6505513309198,1536.7220948197607,33.80781482660333,1.9534386234176628,165.76404539104888,2659.1414789489745,0.0,100.159160472353,226.1587635255017,764.6099610022106,124.61919714850309,269.1589196144587,"{""type"":""MultiPoint"",""coordinates"":[]}"
198206,40.69534532949644,1982-06-01,1933.2803990715079,-53.894617403416014,1974.0370500029383,0.0,0.0,126.20337752593413,3175.053732638497,0.0,135.1362000449111,272.19095004650745,828.6761420406782,178.13939477423958,332.67236561168676,"{""type"":""MultiPoint"",""coordinates"":[]}"
198207,23.45602794766658,1982-07-01,2096.754788731759,-43.89017518506181,2120.321949843144,0.0,0.0,102.79045200183045,3159.1107781937794,0.0,146.02108260529153,288.1631213824612,965.2582679940058,187.96186144979077,361.2769598163985,"{""type"":""MultiPoint"",""coordinates"":[]}"
198208,20.17164636627216,1982-08-01,1899.3807872290124,-30.729113253066345,1919.5888710611434,0.44109530161372024,0.0,86.95960529191821,2948.0938981715876,0.0,153.50488216098813,291.25824286218995,1124.812370613598,180.03758660118234,324.225072260764,"{""type"":""MultiPoint"",""coordinates"":[]}"
198209,27.002214724337232,1982-09-01,1400.4218686469994,-36.56461967343032,1427.4868114340768,1.5927712473545335,0.0,75.5651263851875,2460.5016496660096,0.0,138.73767043277124,272.732751796687,1102.2729567935162,154.58251637949152,257.50093850353176,"{""type"":""MultiPoint"",""coordinates"":[]}"
198210,207.38534614050673,1982-10-01,761.0842019092845,-72.272156514975,968.5329726034677,20.912080755454227,1.0,66.8133780598155,1759.556296287542,0.0,92.60159822050436,217.75410188601353,833.064974982975,109.04015914824596,230.61068588530634,"{""type"":""MultiPoint"",""coordinates"":[]}"
